"year","month","weighted_mean_sst","mean_sst","median_sst","sd_sst","max_sst","min_sst","mean_sst_lag2","mean_sst_lag3","mean_sst_lag4","mean_dpth","mean_bt","min_bt","max_bt","sd_bt","mean_bs","min_bs","max_bs","sd_bs","mean_tri","mean_sed","total_cpue","gsi","gsi_lag3","gsi_lag4","weighted_mean_micro","micro_lag3","micro_lag4"
2007,8,23.2473363176854,23.3855761833206,23.6978225708008,1.80146468738374,26.546667098999,18.3279552459717,24.4422657939717,22.305137457504,23.7674568986183,168,9.44569232314825,9.33802302181721,9.55336162447929,0.152267386193593,34.9642944335938,34.9604797363281,34.9681091308594,0.00539479660943463,3.76951086521149,61.5,18.2982088414634,-0.4005336254,-0.6102519995,0.1344193028,0.100099607341448,0.0878001639015689,0.243134501033661
2007,9,21.2521280734595,21.408928612494,21.8313970565796,2.00770422850145,24.4908695220947,16.8999996185303,23.6940805761141,22.3880295784894,22.7943965709844,98,10.8900723382831,10.8900723382831,10.8900723382831,NA,35.0535583496094,35.0535583496094,35.0535583496094,NA,4.5660400390625,62,2.90666666666667,-0.5837657237,-0.2461537631,0.0308394457,0.107494179891335,0.0726648061986065,0.0936640456540413
2007,10,17.917810348462,18.1781770879839,17.4015798568726,2.17947601386115,23.23583984375,14.8073806762695,19.7500674386954,18.7219857254941,18.9016453224092,120,11.4203619584441,11.4203619584441,11.4203619584441,NA,35.0245666503906,35.0245666503906,35.0245666503906,NA,4.27233600616455,63,13.4984520123839,-0.8318418927,-0.3700249785,0.540731928,0.254977173293213,0.152776893414177,0.201564282608754
2007,11,12.7584318749559,12.9264097717511,12.5336313247681,1.41094074152893,20.5430030822754,10.4731588363647,14.4299144462616,13.4268152072253,14.1607895830899,89,6.88470108434558,5.66042055934668,8.10898160934448,1.7313941226027,34.9253807067871,34.9192771911621,34.9314842224121,0.0086316745750311,3.30269277095795,61,3.46096355064965,-1.388250047,-0.8499921092,-0.2474158779,0.315404401437751,0.429987578201455,0.334484570380983
2007,12,10.546897985895,10.6504046498378,10.0383348464966,1.34239340394035,15.5259981155396,9.228928565979,10.8088421831212,11.3003621552983,10.7902607585417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2192909976,-0.4713923024,0.160673001,0.265165862352393,0.290143194370372,0.270032889147582
2008,1,9.99425849236943,10.0592534734431,9.49796867370605,1.50092767691034,15.1654577255249,7.66947841644287,9.53151512113165,9.28178752155599,9.31547622824044,67.1739130434783,12.2393301401449,9.30945769697428,12.9475081712008,1.00163645878545,34.6600041596786,33.947265625,35.3144950866699,0.411329930340383,2.34515125336854,49.4347826086956,102.310699993907,0.2014720764,-0.4813815814,0.1550103625,0.309968137949406,0.247276000361959,0.288074915634107
2008,2,8.47240777291782,8.57801637904167,8.53833389282227,1.01332855846858,12.2414989471436,5.84937477111816,8.07963750220777,6.45364370156302,6.16486213370117,67.25,11.7483138609678,11.2204046845436,12.4084292203188,0.454847906930206,35.0772123336792,34.9696350097656,35.2000503540039,0.100952092153369,2.05089584272355,55.625,26.9403158442313,0.06441986815,-0.3636211348,-0.1818443325,0.301273297863862,0.294645327804041,0.287081792853875
2008,3,7.40161429624109,7.57245866491206,7.24649024009705,1.23211581870672,11.5573892593384,4.9800009727478,6.89066995862046,5.37397650337605,5.91555215358048,75.5,10.5209204480052,10.356852941215,10.6849879547954,0.232026493247441,34.9261436462402,34.9223289489746,34.9299583435059,0.00539479660942961,2.48966634273529,48,12.371462734157,1.358988428,-0.3556611708,-0.3480222417,0.360440178829431,0.376249349272765,0.301262755829978
2008,4,9.82142513272239,10.2141042299743,9.24625205993652,3.001124746207,17.3955554962158,5.40363359451294,8.58427058366672,6.68167911622769,7.12837378602137,78,10.21073031798,8.01962341368198,12.4018372222781,3.09869310066764,34.791862487793,34.6552925109863,34.9284324645996,0.193139113412945,3.09491491317749,41,1.93598657396308,0.2630686056,-0.193153107,-0.4622642734,0.471976293559834,0.440647648213196,0.452464338417327
2008,5,10.5352129366683,10.6910157467464,10.7683310508728,1.98672483995861,18.0210342407227,7.14300060272217,14.8128553500605,10.1576426020642,11.7243630756339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8838591341,-0.7980341422,0.09015840054,0.471069561645524,0.297720401534969,0.330753281671752
2008,6,17.4174131585942,17.6374773748371,17.4386310577393,2.40442135234658,22.9347991943359,12.8999996185303,17.1631165402969,16.8638629169075,15.8559982137019,105,9.8214362114668,8.1426740437746,11.500198379159,2.37412822554917,34.9673442840577,34.8750267028809,35.0596618652344,0.13055677534564,4.41585826873779,62.5,19.2156862745098,0.2317249011,-0.2362761385,-0.02949928155,0.234195677340802,0.142359777911539,0.16339757462921
2008,7,23.2304871860775,23.3644004463463,23.5237503051758,1.80339470225654,25.9599990844727,19.4805736541748,22.3494835444804,21.8306177508329,21.1099396068449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0299090066,-0.08773894646,-0.3912292274,0.141339502091221,0.116996194916098,0.0952027046839207
2008,8,23.0609216718574,23.240632499771,23.0942516326904,2.12670769415285,26.351110458374,19.1607990264893,24.0307363189985,24.4422657939717,22.305137457504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3068958376,0.1423131631,-0.6102519995,0.0931180711973053,0.0913181798585958,0.0878001639015689
2008,9,21.0948681200958,21.3234838081972,20.6600017547607,2.1001663363609,25.5050029754639,16.9434947967529,21.5584946622338,23.6940805761141,22.3880295784894,58,14.9966429695487,14.9265724718571,15.136783964932,0.121365662113547,35.0052375793457,34.6858100891113,35.1649513244629,0.276632321210095,1.78319430351257,21,15.6943925439079,-0.5065926737,0.291912654,-0.2461537631,0.108093106267257,0.0733880697583498,0.0726648061986065
2008,10,18.2858367830345,18.3971096816266,18.497670173645,1.36450296606643,21.6566677093506,15.275239944458,18.0542824959336,19.7500674386954,18.7219857254941,64.8,10.4777062386274,8.07895139604807,13.2602618560195,1.68070907479973,35.4492336273194,34.3180656433105,35.694450378418,0.425722008144411,2.899871134758,57.4,36.0741893319859,-0.08329193432,-0.3225931127,-0.3700249785,0.196397025615742,0.193366462691598,0.152776893414177
2008,11,15.690766571497,15.5953811538526,15.0814356803894,2.13464074032987,21.5966701507568,11.4612503051758,14.8317718722691,14.4299144462616,13.4268152072253,69.5,13.8703878968954,13.3144627287984,14.6555681079626,0.588223582676308,35.0667845408122,34.9696350097656,35.1451148986816,0.0711652429758454,0.887623200813928,43.5,14.5502563301033,-0.03078443305,-0.3116674775,-0.8499921092,0.358041720647383,0.707197036396198,0.429987578201455
2008,12,12.8100026324586,12.817271499326,12.919819355011,1.39670831837884,16.1257133483887,9.31000232696533,13.0487361697747,10.8088421831212,11.3003621552983,60.1,14.4772911831736,12.2787865921855,15.5125278532505,0.91649188271352,35.0498207092285,34.9116477966309,35.4350395202637,0.102130030492275,2.02276104688644,60,48.6002922040051,0.4268228343,-0.1810106549,-0.4713923024,0.263895916930301,0.322724331449738,0.290143194370372
2009,1,9.68864102379717,9.88253683444861,9.84167003631592,1.83055578093976,13.9093322753906,6.47125053405762,11.4021495409254,9.53151512113165,9.28178752155599,69.3913043478261,13.0054349559157,11.0006714165211,14.2519913390279,0.769314449837824,35.0035029701565,34.7361679077148,35.4396209716797,0.124886299097243,1.9086323691451,55,77.4778593233611,-0.0245768381,0.2223167883,-0.4813815814,0.251843951994432,0.281857733667053,0.247276000361959
2009,2,7.22755421956944,7.45458130656963,6.88350057601929,2.10376431436001,12.9597368240356,4.21399831771851,8.44702862908774,8.07963750220777,6.45364370156302,65.5,12.4487136527896,12.0634479895234,12.8339793160558,0.544847926107726,35.2961807250977,35.2961807250977,35.2961807250977,0,1.51862239837647,43.5,12.727950310559,0.3982017355,0.6178591234,-0.3636211348,0.294734722446172,0.333388930883357,0.294645327804041
2009,3,7.50329043641552,7.68934539827163,7.54083442687988,1.43716057026608,12.8389272689819,4.75500249862671,6.69411650347254,6.89066995862046,5.37397650337605,74,12.8552201986313,12.8552201986313,12.8552201986313,NA,35.622730255127,35.622730255127,35.622730255127,NA,3.36643362045288,61,7.78571428571429,0.5449708421,0.02302706979,-0.3556611708,0.395452403963143,0.607228374789349,0.376249349272765
2009,4,8.0014589701789,8.16648945595913,7.96452355384827,1.28293269281193,12.1222724914551,5.63952350616455,6.67643007325356,8.58427058366672,6.68167911622769,78.3333333333333,11.5576952509582,10.7062288373709,12.1154515296221,0.551587159688626,35.0110893249512,34.9543762207031,35.1039161682129,0.0650509816029317,2.31864774227142,59.1666666666667,22.1376417309569,0.2208318959,0.4380362884,-0.193153107,0.441866578632753,0.470113574207004,0.440647648213196
2009,5,12.2537793933496,12.3955000554238,12.3480620384216,1.1693238327283,15.6790895462036,9.49845504760742,10.1370846699249,14.8128553500605,10.1576426020642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4881333071,0.6144314765,-0.7980341422,0.313619306343485,0.269999486592955,0.297720401534969
2009,6,18.1643859947297,18.2416823345379,18.1652774810791,1.02100625743094,20.7950019836426,15.1353826522827,15.4371602279512,17.1631165402969,16.8638629169075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1438263319,0.195981604,-0.2362761385,0.141892948084364,0.15873294430596,0.142359777911539
2009,7,21.8087197721664,21.8696868869373,21.9363031387329,0.837925810273535,23.6862468719482,19.4168167114258,20.9823004867504,22.3494835444804,21.8306177508329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6716266524,-0.05550949481,-0.08773894646,0.0972890754486817,0.125793354042565,0.116996194916098
2009,8,23.7174124670752,23.8563227479475,24.2300004959106,1.82690211582324,26.7950000762939,19.8399982452393,23.2473363176854,24.0307363189985,24.4422657939717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.018744801,0.2319579851,0.1423131631,0.0940215417224267,0.180676129358158,0.0913181798585958
2009,9,22.1514367129318,22.1753639440284,22.6899967193604,1.49577974200588,24.029088973999,16.8204746246338,21.2521280734595,21.5584946622338,23.6940805761141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.549474944,-0.2685445759,0.291912654,0.0952829101230667,0.104519470730569,0.0733880697583498
2009,10,17.9635844721483,18.088520517177,18.1281127929688,1.03190154359994,20.285551071167,14.8575000762939,17.917810348462,18.0542824959336,19.7500674386954,66.625,10.6813257336617,9.61342205107212,11.8869289308786,0.664479926001351,34.6726508140564,34.363842010498,35.2336196899414,0.262468058384564,2.44873009622097,52.75,24.6412659499657,1.199018775,-0.8726096793,-0.3225931127,0.199086903505728,0.213897579668136,0.193366462691598
2009,11,18.5456201604324,18.4417597290373,17.4490032196045,2.34878971817568,23.3180751800537,14.8041610717773,12.7584318749559,14.8317718722691,14.4299144462616,67.3157894736842,14.5797408556468,13.2902920693159,15.0525528788567,0.377519907105283,35.3703906410619,34.8597679138184,35.7448043823242,0.290275370851627,2.24346136105688,45.3157894736842,65.9308351923314,0.7881681078,-0.6382563511,-0.3116674775,0.21437005125318,0.526659952644094,0.707197036396198
2009,12,15.8502414960929,15.8503896005787,15.5406942367554,1.37472833517108,20.3099975585938,13.0074996948242,10.546897985895,13.0487361697747,10.8088421831212,69.8,13.4167851872742,7.47761468589306,15.2320017144084,2.3531219522394,35.2325504302979,34.9024925231934,35.9111289978027,0.361715712454757,2.51500972509384,60.2,29.0033323370421,0.8842974165,-0.8911083088,-0.1810106549,0.169548037097739,0.399765186117136,0.322724331449738
2010,1,9.5569367579615,9.70246563816913,9.53900051116943,1.33658633335862,12.6150007247925,7.06667566299438,9.99425849236943,11.4021495409254,9.53151512113165,64.6666666666667,12.4252754375339,10.89300211519,14.1157567128539,0.869136019006351,35.4937893549601,35.0642433166504,35.8623008728027,0.281936341798183,1.93184211353461,50.5833333333333,51.4813278788397,1.335686623,-1.114169845,0.2223167883,0.221409832622231,0.36259011897004,0.281857733667053
2010,2,7.73022329604958,7.88044413923072,7.35555362701416,1.28328608404872,10.6492834091187,5.6971435546875,8.47240777291782,8.44702862908774,8.07963750220777,66.8947368421053,10.5103963809578,9.61708427220583,12.1557359620929,0.767300157470039,35.2535364251388,35.0108337402344,35.5403289794922,0.16038516602881,2.15937573658793,53.0526315789474,103.489070944007,0.6770846022,-0.6208123042,0.6178591234,0.289917002157647,0.297318234373316,0.333388930883357
2010,3,7.94964998535938,8.04247969615656,7.72611021995544,1.40033544496334,13.4921417236328,6.15940952301025,7.40161429624109,6.69411650347254,6.89066995862046,77.6060606060606,9.34969773888588,7.9427167698741,10.9032563343644,0.826132333622589,34.9758304249157,34.3974113464355,35.3572196960449,0.175208526472279,2.10584461327755,50.030303030303,178.31560244909,-0.09492761635,-0.8679164256,0.02302706979,0.304814297697231,0.494204138559702,0.607228374789349
2010,4,8.95447499307207,9.04967849958964,9.08041477203369,0.92449909485313,13.0999965667725,6.74158048629761,9.82142513272239,6.67643007325356,8.58427058366672,84.7272727272727,10.4902909621596,7.90609455853701,12.1601306274533,1.53790081228797,NA,NA,NA,NA,2.45590549571948,54.5,109.316079824687,0.6259310083,-1.180265557,0.4380362884,0.556320038343397,0.473229243750628,0.470113574207004
2010,5,11.8113458461307,11.9610764776062,11.9274621009827,1.55122499042556,16.6976165771484,8.77199935913086,10.5352129366683,10.1370846699249,14.8128553500605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.491089485,-1.042751681,0.6144314765,0.318611428116221,0.317339897611835,0.269999486592955
2010,6,17.98153369425,18.1971976981454,18.4262666702271,2.10870470347641,22.7080345153809,13.4646625518799,17.4174131585942,15.4371602279512,17.1631165402969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4078245981,-0.9096309928,0.195981604,0.144015656844621,0.215682301477779,0.15873294430596
2010,7,22.8377391541696,23.0055000156427,23.4910297393799,2.41981996960698,25.8753528594971,17.6250019073486,23.2304871860775,20.9823004867504,22.3494835444804,114.5,9.74050112441182,9.48744164407253,9.99356060475111,0.357880149182911,34.9932861328125,34.9513244628906,35.0352478027344,0.059342762703379,3.71379554271698,63,9.61309677419355,0.4866999059,-0.7511229408,-0.05550949481,0.125872098582574,0.190650931556896,0.125793354042565
2010,8,24.3245071843401,24.4376193393527,24.5409317016602,1.47692078948235,26.5977783203125,20.1568012237549,23.0609216718574,23.2473363176854,24.0307363189985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1499691653,-0.4005336254,0.2319579851,0.0824178639003235,0.100099607341448,0.180676129358158
2010,9,21.3740145811718,21.4430229316708,21.6927280426025,1.35968670920629,23.7773914337158,17.3947982788086,21.0948681200958,21.2521280734595,21.5584946622338,71.8333333333333,9.53822444379329,8.40415663272142,10.9962767511606,1.02209495549438,35.0502535502116,34.6064643859863,35.2519302368164,0.228846626214144,3.26694303750992,52.8333333333333,4.64934211859841,0.4045979075,-0.5837657237,-0.2685445759,0.118865409044302,0.107494179891335,0.104519470730569
2010,10,17.5798781942708,17.6548289913789,17.8677291870117,0.982860879977714,19.7820835113525,14.8364963531494,18.2858367830345,17.917810348462,18.0542824959336,65.7857142857143,12.8864537131573,11.1310464888811,13.5869319811463,0.537481244985923,35.3998905590602,34.7697372436523,35.7219161987305,0.298630744331181,2.03228489575642,49,178.165354389985,-0.05261414856,-0.8318418927,-0.8726096793,0.298971494506476,0.254977173293213,0.213897579668136
2010,11,14.6615570747597,14.732867631828,14.5582609176636,1.2697111661696,18.0818195343018,12.28125,15.690766571497,12.7584318749559,14.8317718722691,76,9.99649038165808,9.99649038165808,9.99649038165808,NA,34.8918113708496,34.8918113708496,34.8918113708496,NA,3.72814965248108,62,1.02830188679245,-0.3604870485,-1.388250047,-0.6382563511,0.351685925465065,0.315404401437751,0.526659952644094
2010,12,11.4279611767197,11.5768560036942,11.4133329391479,1.14139792148224,14.3442888259888,9.27000045776367,12.8100026324586,10.546897985895,13.0487361697747,69.2631578947368,11.8471456444577,10.4103213697672,14.2182989045978,1.23435233310008,35.2365907367907,34.9391174316406,35.622730255127,0.249432200822581,1.74005736645899,50,27.6015086694799,-0.231212882,-0.2192909976,-0.8911083088,0.307517997774365,0.265165862352393,0.399765186117136
2011,1,9.07637938120196,9.24703660406977,8.90902423858643,1.25890752897383,12.6104545593262,7.30625152587891,9.68864102379717,9.99425849236943,11.4021495409254,88.4117647058823,12.4360466761624,10.1656849980354,13.4550920203328,0.978410192106826,35.1494239358341,34.8063583374023,35.5250701904297,0.138200782072533,2.47766494049745,55.2941176470588,70.7943462904455,-0.4034060868,0.2014720764,-1.114169845,0.323504238118416,0.309968137949406,0.36259011897004
2011,2,7.69536571336504,7.93829187667237,7.19437479972839,1.78729489433043,13.1523561477661,5.7882342338562,7.22755421956944,8.47240777291782,8.44702862908774,112.888888888889,10.5704825073481,8.01742608100176,12.7797784432769,1.89861923651109,35.0878088209364,34.5728950500488,35.5021820068359,0.240090710313559,3.37077356709374,51.5555555555556,33.0108855903415,-0.2316034084,0.06441986815,-0.6208123042,0.358537228581229,0.301273297863862,0.297318234373316
2011,3,6.69288103744885,6.83723248099988,6.49057698249817,1.07468811119946,10.9870567321777,5.11649799346924,7.50329043641552,7.40161429624109,6.69411650347254,77,11.0400236472488,9.00402845442295,11.9828791245818,1.02060793312652,35.0122215964577,34.4218254089355,35.6334114074707,0.30221837636655,2.49135623194955,50,34.0658646232712,-0.3200210775,1.358988428,-0.8679164256,0.466326246652159,0.360440178829431,0.494204138559702
2011,4,7.45756780985523,7.62142073489866,7.30555534362793,1.31357306700738,13.7004747390747,5.65389013290405,8.0014589701789,9.82142513272239,6.67643007325356,88.6666666666667,11.5539109557867,11.0050660818815,12.280251480639,0.655860488122232,34.8801129659017,34.8307762145996,34.9055442810059,0.0427336910223434,1.9452307621638,61.3333333333333,14.4769166984649,-0.1060238449,0.2630686056,-1.180265557,0.491307604747214,0.471976293559834,0.473229243750628
2011,5,14.266448765321,14.3867588376614,15.2094969749451,2.44053209101123,19.2719039916992,8.76963996887207,12.2537793933496,10.5352129366683,10.1370846699249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3730363302,0.8838591341,-1.042751681,0.178210580975914,0.471069561645524,0.317339897611835
2011,6,18.3700052347936,18.661275164787,19.0494785308838,3.28299519059764,23.7626876831055,12.2916669845581,18.1643859947297,17.4174131585942,15.4371602279512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1664674202,0.2317249011,-0.9096309928,0.130951586512897,0.234195677340802,0.215682301477779
2011,7,21.4844443759698,21.7339716565824,22.1951808929443,2.82575690533387,26.1084613800049,15.4710502624512,21.8087197721664,23.2304871860775,20.9823004867504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1845572113,0.0299090066,-0.7511229408,0.11570259926005,0.141339502091221,0.190650931556896
2011,8,23.758061844143,23.9036391932736,23.6707439422607,1.14820674862782,26.3099994659424,20.6534557342529,23.7174124670752,23.0609216718574,23.2473363176854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3474911077,-0.3068958376,-0.4005336254,0.109970854006993,0.0931180711973053,0.100099607341448
2011,9,22.3283844924642,22.3839471181722,22.3836822509766,1.39048273289397,25.4168434143066,19.799165725708,22.1514367129318,21.0948681200958,21.2521280734595,71.375,12.000549341552,9.78334911167622,14.4358348399401,2.28922974275718,35.537850856781,35.1939468383789,35.7966842651367,0.225310773883959,3.6230363547802,61.375,36.6489889541124,-0.01531151899,-0.5065926737,-0.5837657237,0.140716861632057,0.108093106267257,0.107494179891335
2011,10,19.757943940967,19.8055511407563,19.9085712432861,1.18953554878692,23.3485012054443,15.6155862808228,17.9635844721483,18.2858367830345,17.917810348462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.531935741,-0.08329193432,-0.8318418927,0.230119821669445,0.196397025615742,0.254977173293213
2011,11,15.673086071333,15.7139253132718,15.4724116325378,1.15677228545266,18.6488914489746,11.8147373199463,18.5456201604324,15.690766571497,12.7584318749559,62.3157894736842,13.1393314592148,11.7997680678964,13.7136448323727,0.464077705981497,35.3821164181358,34.9742126464844,35.7951583862305,0.215275467739637,2.4120132515305,57.8421052631579,77.539805093862,-0.06801616661,-0.03078443305,-1.388250047,0.515087121123737,0.358041720647383,0.315404401437751
2011,12,14.5006813518592,14.501183155542,14.5275950431824,1.79296877384072,19.6016674041748,10.4652605056763,15.8502414960929,12.8100026324586,10.546897985895,72,14.2733237771318,13.3488876074553,14.9566026851535,0.582284333680513,35.2351455688477,34.9391174316406,35.7173385620117,0.28866681336877,1.58272109180689,49.125,13.1617141159494,0.2236064309,0.4268228343,-0.2192909976,0.279583164505993,0.263895916930301,0.265165862352393
2012,1,11.9610181164458,12.1224196381263,12.4614768028259,1.92380736940257,16.7026309967041,8.54500293731689,9.5569367579615,9.68864102379717,9.99425849236943,64.5333333333333,8.49038973301649,7.22638631612062,13.4624164626002,1.55050481217896,34.8473561604818,34.4111442565918,35.8195762634277,0.429577710112627,2.40861681699753,54.9333333333333,20.1529435596536,-0.4520625502,-0.0245768381,0.2014720764,0.281220328949015,0.251843951994432,0.309968137949406
2012,2,9.66284168243499,9.89870473956585,9.52537250518799,1.77153976257117,14.2689485549927,6.83500003814697,7.73022329604958,7.22755421956944,8.47240777291782,61.9090909090909,10.1845953762531,8.24155401438475,12.7380291223526,1.57300537310303,35.0030656294389,34.7148056030273,35.2458267211914,0.217297965803145,1.36604229970412,37.3636363636364,31.5922958165765,0.07726799888,0.3982017355,0.06441986815,0.321086172834609,0.294734722446172,0.301273297863862
2012,3,9.48481549012033,9.66339535535504,9.59032535552979,1.56363435312819,16.0823993682861,6.89437675476074,7.94964998535938,7.50329043641552,7.40161429624109,65.4166666666667,10.855159163475,9.47132787108421,12.9526352807879,1.20656621717771,34.8907941182454,34.3119583129883,35.3968925476074,0.353794655576244,2.24740986029307,54.4166666666667,17.9068928988362,0.9838548626,0.5449708421,1.358988428,0.472737382404891,0.395452403963143,0.360440178829431
2012,4,9.95623921865993,10.0809816376228,10.0299959182739,1.33009378654529,13.6248054504395,7.49479866027832,8.95447499307207,8.0014589701789,9.82142513272239,75.8571428571429,10.3454477382558,9.68080691993237,12.6904202476144,1.09703298446991,35.1634259905134,34.9620056152344,35.3282279968262,0.106742000715628,3.98344370297023,61.5714285714286,21.6165960107296,1.202910239,0.2208318959,0.2630686056,0.586599439918,0.441866578632753,0.471976293559834
2012,5,14.1723390500179,14.4094281599607,13.7189297676086,2.1106980997689,20.0780944824219,10.847336769104,11.8113458461307,12.2537793933496,10.5352129366683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.506522933,0.4881333071,0.8838591341,0.30257113994762,0.313619306343485,0.471069561645524
2012,6,18.2536476452358,18.4623711362876,18.2336435317993,1.66619607922308,21.9987983703613,14.9808664321899,17.98153369425,18.1643859947297,17.4174131585942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.177189431,0.1438263319,0.2317249011,0.16681023607213,0.141892948084364,0.234195677340802
2012,7,22.8479567753508,22.9996293291787,23.3347797393799,1.62911448355743,26.2263603210449,18.4499969482422,22.8377391541696,21.8087197721664,23.2304871860775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7346158846,0.6716266524,0.0299090066,0.159653944575964,0.0972890754486817,0.141339502091221
2012,8,24.7699440620321,24.8703638040877,24.7385406494141,0.864936490757972,26.6242847442627,22.2637042999268,24.3245071843401,23.7174124670752,23.0609216718574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3664934399,1.018744801,-0.3068958376,0.110202243651836,0.0940215417224267,0.0931180711973053
2012,9,23.5806641467903,23.6474211605246,23.5100002288818,0.759810935032288,25.2619018554688,22.1735992431641,21.3740145811718,22.1514367129318,21.0948681200958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3169288331,1.549474944,-0.5065926737,0.0930064495179433,0.0952829101230667,0.108093106267257
2012,10,20.205356582807,20.2448296768593,20.2294940948486,0.838737712072625,22.6097354888916,18.4000015258789,17.5798781942708,17.9635844721483,18.2858367830345,59.4166666666667,11.7307962365448,10.3444013893604,12.7673268914223,1.02125124220495,35.2984701792399,35.0688209533691,35.4548797607422,0.0917480870302534,2.07375732064247,47.5,15.0675301270563,0.6872994346,1.199018775,-0.08329193432,0.134446795672127,0.199086903505728,0.196397025615742
2012,11,17.4251528912863,17.3211383630897,17.1772689819336,1.43805088990627,21.3543739318848,13.7873058319092,14.6615570747597,18.5456201604324,15.690766571497,80.5,12.7599617578089,9.81411176919937,14.5471663624048,1.27919973964571,34.9537817637126,33.9228477478027,35.7570114135742,0.510808952554993,2.83463719818327,57.1666666666667,76.0854750142737,0.5127201995,0.7881681078,-0.03078443305,0.207442329194242,0.21437005125318,0.358041720647383
2012,12,15.3322430823153,15.3194792179983,15.9644432067871,1.66126268668462,18.3120002746582,10.3641662597656,11.4279611767197,15.8502414960929,12.8100026324586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.098186557,0.8842974165,0.4268228343,0.187514395658224,0.169548037097739,0.263895916930301
2013,1,12.0775823351169,12.2296202106747,12.9909086227417,2.1382492450465,15.1053323745728,8.28153896331787,9.07637938120196,9.5569367579615,9.68864102379717,72.1,13.141019935906,12.5834833905101,13.8872341141105,0.419192050297285,35.2534572601318,34.9421691894531,35.567798614502,0.241633648887854,2.31957546472549,55.3,10.3320461927275,1.077994612,1.335686623,-0.0245768381,0.24167189634755,0.221409832622231,0.251843951994432
2013,2,10.7388335959985,10.9762508473486,11.1888847351074,2.41002131700035,15.1026306152344,6.94625091552734,7.69536571336504,7.73022329604958,7.22755421956944,60,10.4691000189632,8.86193427443504,11.1193273812532,1.08039609743823,34.8406944274902,34.5332183837891,34.9436950683594,0.204985291183247,1.08658982813358,31.25,12.760969815844,1.128099151,0.6770846022,0.3982017355,0.21787722385877,0.289917002157647,0.294734722446172
2013,3,8.46374361964767,8.61888747970004,8.51070976257324,1.06457008963009,12.0872716903687,6.68142700195312,6.69288103744885,7.94964998535938,7.50329043641552,67.1666666666667,11.9833063837141,10.1166112348437,13.258796967566,0.725081212448696,35.0434508323669,33.7931442260742,35.4655609130859,0.362952251029623,1.50309670468172,38.0416666666667,82.6111799775962,0.7563095802,-0.09492761635,0.5449708421,0.316837083280825,0.304814297697231,0.395452403963143
2013,4,9.09503425566102,9.2075097451886,9.1029167175293,0.975667499113379,11.7302169799805,6.89272260665894,7.45756780985523,8.95447499307207,8.0014589701789,68.3571428571429,12.2783157351826,12.1220435276628,12.3586230129004,0.0825330762727708,34.7742058890206,34.3119583129883,35.5754280090332,0.413866730483982,1.39943219934191,29.7142857142857,88.3374421375859,0.5940188007,0.6259310083,0.2208318959,0.529115739138852,0.556320038343397,0.441866578632753
2013,5,12.9850792451203,13.1926509792696,13.0354161262512,2.0057640409329,18.004545211792,9.72350120544434,14.266448765321,11.8113458461307,12.2537793933496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.540095574,0.491089485,0.4881333071,0.46303750554843,0.318611428116221,0.313619306343485
2013,6,16.8267337479416,17.0261075924416,16.8509082794189,1.58811445065609,21.0845813751221,13.9242830276489,18.3700052347936,17.98153369425,18.1643859947297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1188103292,0.4078245981,0.1438263319,0.2108648267141,0.144015656844621,0.141892948084364
